loc_id	TAIR	ENTREZID
LOC110923957	AT5G40250	834023
LOC110923958	AT3G51690	824332
LOC110923962	AT4G10200	826611
LOC110923964	AT4G23160	828415
LOC110923965	AT2G13770	815861
LOC110923967	AT4G23160	828415
LOC110923968	AT4G38180	829974
LOC110923973	AT4G18910	827626
LOC110923974	AT5G47550	834805
LOC110924001	AT2G13770	815861
LOC110924003	AT1G26690	839210
LOC110924004	AT3G11810	820354
LOC110924010	AT2G13770	815861
LOC110924011	AT2G13770	815861
LOC110924012	AT1G03940	839366
LOC110924016	AT5G48050	834857
LOC110924018	AT4G17250	827439
LOC110924030	AT4G19710	827715
LOC110924034	AT5G15650	831419
LOC110924035	AT4G36890	829842
LOC110924037	AT1G75250	843862
LOC110924041	AT1G64260	842731
LOC110924043	AT3G02230	821233
LOC110924046	AT5G47540	834804
LOC110924048	AT4G23160	828415
LOC110924049	AT1G74110	843751
LOC110924054	AT4G38180	829974
LOC110924057	AT3G53190	824485
LOC110924060	AT3G20420	821587
LOC110924067	AT3G02100	820287
LOC110924068	AT3G58610	825030
LOC110924069	AT3G02100	820287
LOC110924070	AT3G02100	820287
LOC110924072	AT4G23160	828415
LOC110924073	AT3G29765	822666
LOC110924075	AT5G11590	831031
LOC110924078	AT4G27290	828837
LOC110924082	AT4G32790	829415
LOC110924088	AT1G10480	837588
LOC110924090	AT2G05642	819430
LOC110924093	AT1G13570	837918
LOC110924096	AT5G03610	831778
LOC110924102	AT1G50460	841468
LOC110924111	AT5G41770	834182
LOC110924113	AT3G20920	821641
LOC110924119	AT2G02750	814804
LOC110924120	AT3G51690	824332
LOC110924121	AT5G02970	831719
LOC110924122	AT4G38180	829974
LOC110924127	AT5G59700	836091
LOC110924129	AT2G13770	815861
LOC110924134	AT5G53550	835437
LOC110924135	AT5G41950	834200
LOC110924137	AT3G28050	822429
LOC110924140	AT2G42490	818849
LOC110924142	AT5G60250	836147
LOC110924143	AT4G10250	826616
LOC110924144	AT2G22950	816826
LOC110924148	AT5G46340	834677
LOC110924151	AT2G28510	817399
LOC110924152	AT5G48050	834857
LOC110924154	AT1G06180	837127
LOC110924156	AT5G60190	836141
LOC110924160	AT1G51990	841628
LOC110924162	AT4G23160	828415
LOC110924164	AT3G51690	824332
LOC110924165	AT5G48050	834857
LOC110924166	AT3G18150	821341
LOC110924171	AT2G28520	817400
LOC110924174	AT3G01650	819911
LOC110924183	AT3G45620	823704
LOC110924184	AT4G12300	826839
LOC110924186	AT2G13770	815861
LOC110924190	AT1G68550	843184
LOC110924193	AT4G23160	828415
LOC110924194	AT5G06530	830541
LOC110924197	AT4G23160	828415
LOC110924202	AT3G51690	824332
LOC110924204	AT4G23160	828415
LOC110924206	AT5G03610	831778
LOC110924219	AT4G21440	826916
LOC110924223	AT4G12520	826864
LOC110924224	AT2G01690	814698
LOC110924227	AT1G33710	840262
LOC110924228	AT3G48660	824026
LOC110924233	AT2G32250	817785
LOC110924237	AT1G50450	841467
LOC110924239	AT2G44600	819068
LOC110924246	AT4G17810	827503
LOC110924248	AT3G51950	824358
LOC110924263	AT4G34340	829584
LOC110924271	AT5G03345	831867
LOC110924272	AT2G13770	815861
LOC110924275	AT3G24255	822013
LOC110924276	AT5G40320	834030
LOC110924277	AT3G14470	820670
LOC110924278	AT1G21720	838776
LOC110924279	AT3G09860	820144
LOC110924280	AT5G64120	836533
LOC110924281	AT5G64120	836533
LOC110924282	AT5G64120	836533
LOC110924290	AT1G35710	840475
LOC110924295	AT2G13770	815861
LOC110924304	AT5G03760	831734
LOC110924308	AT1G19260	838509
LOC110924311	AT5G48050	834857
LOC110924313	AT1G25390	839125
LOC110924316	AT5G53670	835448
LOC110924320	AT4G23160	828415
LOC110924323	AT4G33520	829490
LOC110924327	AT1G43760	840968
LOC110924332	AT3G25920	822189
LOC110924334	AT3G22250	821795
LOC110924336	AT4G38180	829974
LOC110924339	AT2G06500	815208
LOC110924349	AT1G50180	841440
LOC110924351	AT1G50180	841440
LOC110924352	AT2G34930	818058
LOC110924355	AT2G26975	817239
LOC110924358	AT4G23160	828415
LOC110924359	AT5G46110	834652
LOC110924361	AT5G51460	835220
LOC110924362	AT1G33710	840262
LOC110924365	AT5G03415	831847
LOC110924366	AT3G45620	823704
LOC110924373	AT2G36870	818259
LOC110924374	AT1G25390	839125
LOC110924377	AT1G25390	839125
LOC110924379	AT1G08510	837372
LOC110924380	AT5G59710	836092
LOC110924386	AT4G38180	829974
LOC110924387	AT5G03455	831832
LOC110924395	AT3G08947	3768765
LOC110924399	AT2G36880	818260
LOC110924400	AT3G09510	820108
LOC110924401	AT2G13770	815861
LOC110924403	AT1G10780	837621
LOC110924407	AT5G62350	836356
LOC110924412	AT3G25830	822177
LOC110924417	AT5G48050	834857
LOC110924428	AT3G51700	824333
LOC110924429	AT1G68585	843188
LOC110924433	AT2G21180	816653
LOC110924439	AT4G31940	829324
LOC110924445	AT3G51690	824332
LOC110924449	AT4G23160	828415
LOC110924454	AT4G00980	827935
LOC110924458	AT4G39950	830154
LOC110924460	AT1G13570	837918
LOC110924470	AT2G01170	814645
LOC110924474	AT5G41750	834178
LOC110924477	AT5G18880	832006
LOC110924479	AT4G23160	828415
LOC110924481	AT4G23160	828415
LOC110924482	AT1G68460	843175
LOC110924484	AT3G12620	820442
LOC110924485	AT2G13770	815861
LOC110924489	AT3G51430	824306
LOC110924497	AT2G42560	818856
LOC110924498	AT5G12210	831094
LOC110924499	AT3G29765	822666
LOC110924500	AT1G19260	838509
LOC110924509	AT2G37250	818302
LOC110924518	AT5G02820	831314
LOC110924526	AT4G23160	828415
LOC110924527	AT5G03040	831696
LOC110924529	AT4G38180	829974
LOC110924533	AT1G19260	838509
LOC110924534	AT5G26742	832713
LOC110924539	AT3G09690	820126
LOC110924544	AT2G35795	818152
LOC110924548	AT3G51690	824332
LOC110924553	AT3G23620	821942
LOC110924556	AT1G34070	840305
LOC110924557	AT5G64140	836535
LOC110924561	AT5G18880	832006
LOC110924562	AT2G37080	818284
LOC110924568	AT3G55350	824701
LOC110924572	AT5G02960	831724
LOC110924573	AT1G47480	841155
LOC110924578	AT5G48050	834857
LOC110924583	AT2G13770	815861
LOC110924585	AT5G48050	834857
LOC110924601	AT2G42360	818837
LOC110924603	AT3G09730	820130
LOC110924611	AT3G09730	820130
LOC110924612	AT2G32070	817767
LOC110924619	AT5G03110	831797
LOC110924620	AT4G23160	828415
LOC110924626	AT2G37120	818288
LOC110924627	AT5G23360	832400
LOC110924631	AT2G37130	818289
LOC110924633	AT3G07070	819893
LOC110924635	AT5G12470	831122
LOC110924637	AT1G51400	841564
LOC110924648	AT4G21920	828281
LOC110924649	AT2G38620	818444
LOC110924650	AT5G48050	834857
LOC110924655	AT1G11790	837725
LOC110924656	AT1G11910	837740
LOC110924666	AT4G04650	825798
LOC110924667	AT4G04650	825798
LOC110924670	AT2G37150	818291
LOC110924674	AT5G04520	830331
LOC110924675	AT3G48050	823960
LOC110924677	AT3G09740	820132
LOC110924681	AT3G10050	820166
LOC110924682	AT1G70250	843361
LOC110924684	AT1G43760	840968
LOC110924685	AT2G36670	818239
LOC110924686	AT3G24255	822013
LOC110924687	AT2G37040	818280
LOC110924691	AT1G28395	839737
LOC110924697	AT2G02520	814782
LOC110924698	AT1G43760	840968
LOC110924699	AT3G24255	822013
LOC110924706	AT4G04650	825798
LOC110924707	AT3G09830	820141
LOC110924708	AT1G60720	842366
LOC110924710	AT5G01520	831747
LOC110924711	AT3G09830	820141
LOC110924712	AT1G33710	840262
LOC110924718	AT2G37040	818280
LOC110924719	AT4G04650	825798
LOC110924721	AT3G24255	822013
LOC110924723	AT1G31650	840052
LOC110924724	AT2G02520	814782
LOC110924725	AT4G38180	829974
LOC110924726	AT3G23160	821892
LOC110924728	AT4G16390	827333
LOC110924729	AT1G12150	837767
LOC110924730	AT4G38180	829974
LOC110924735	AT5G12480	831123
LOC110924739	AT4G13820	827016
LOC110924744	AT2G36480	818222
LOC110924747	AT4G39630	830117
LOC110924752	AT2G13770	815861
LOC110924754	AT3G52940	824460
LOC110924760	AT2G37220	818299
LOC110924763	AT5G18880	832006
LOC110924766	AT4G30080	829131
LOC110924767	AT1G40390	840761
LOC110924772	AT4G05200	825868
LOC110924773	AT2G13770	815861
LOC110924776	AT1G79620	844301
LOC110924778	AT1G27060	839595
LOC110924779	AT4G23160	828415
LOC110924780	AT4G23160	828415
LOC110924786	AT1G78850	844222
LOC110924795	AT5G65560	836682
LOC110924797	AT1G53210	841755
LOC110924800	AT3G13690	820578
LOC110924809	AT1G15690	838138
LOC110924813	AT3G51690	824332
LOC110924818	AT3G18670	821398
LOC110924824	AT5G35695	833543
LOC110924828	AT1G53210	841755
LOC110924834	AT5G47550	834805
LOC110924838	AT4G38180	829974
LOC110924845	AT3G21190	821672
LOC110924849	AT1G21280	838724
LOC110924852	AT3G29320	822590
LOC110924855	AT4G10613	3770191
LOC110924857	AT1G53350	841771
LOC110924867	AT3G47570	823911
LOC110924879	AT2G13770	815861
LOC110924881	AT2G02390	814770
LOC110924891	AT4G19010	827639
LOC110924898	AT5G38280	833810
LOC110924902	AT3G24170	822003
LOC110924903	AT5G17290	831594
LOC110924907	AT1G79620	844301
LOC110924911	AT4G38180	829974
LOC110924914	AT4G18800	827614
LOC110924917	AT3G51690	824332
LOC110924920	AT5G33393	833328
LOC110924921	AT5G49760	835039
LOC110924922	AT3G51700	824333
LOC110924930	AT5G48050	834857
LOC110924931	AT5G20950	832220
LOC110924937	AT1G07840	837299
LOC110924939	AT4G38040	829960
LOC110924947	AT5G23360	832400
LOC110924950	AT4G01150	828181
LOC110924951	AT2G38920	818477
LOC110924954	AT4G38180	829974
LOC110924957	AT3G01410	821319
LOC110924958	AT5G22350	832295
LOC110924959	AT5G06570	830545
LOC110924965	AT4G38180	829974
LOC110924967	AT5G06560	830544
LOC110924968	AT1G19260	838509
LOC110924969	AT1G19260	838509
LOC110924972	AT1G45063	3767354
LOC110924973	AT1G45063	3767354
LOC110924974	AT1G45063	3767354
LOC110924976	AT3G54750	824640
LOC110924977	AT1G45063	3767354
LOC110924978	AT2G13770	815861
LOC110924983	AT5G06380	830526
LOC110924988	AT3G42170	3769417
LOC110924989	AT1G72220	843554
LOC110924990	AT5G13110	831150
LOC110924992	AT3G51690	824332
LOC110924998	AT5G22000	832260
LOC110925008	AT2G20830	816615
LOC110925009	AT5G48050	834857
LOC110925010	AT5G06390	830527
LOC110925011	AT3G55870	824753
LOC110925012	AT4G23160	828415
LOC110925014	AT2G14850	815974
LOC110925015	AT4G23160	828415
LOC110925017	AT5G48050	834857
LOC110925019	AT4G23160	828415
LOC110925023	AT1G07820	837297
LOC110925025	AT5G04870	830366
LOC110925029	AT1G50180	841440
LOC110925033	AT2G13770	815861
LOC110925035	AT2G35900	818163
LOC110925037	AT2G13770	815861
LOC110925039	AT1G61065	842398
LOC110925045	AT2G19860	816505
LOC110925046	AT4G23160	828415
LOC110925048	AT3G20420	821587
LOC110925050	AT2G32250	817785
LOC110925056	AT2G16040	816101
LOC110925058	AT3G12203	820399
LOC110925060	AT5G02500	831020
LOC110925063	AT4G23160	828415
LOC110925067	AT2G32250	817785
LOC110925074	AT2G46570	819269
LOC110925076	AT2G35790	818151
LOC110925077	AT2G13770	815861
LOC110925079	AT5G18520	831970
LOC110925083	AT4G23160	828415
LOC110925085	AT1G29640	839841
LOC110925086	AT3G29670	822645
LOC110925090	AT2G13770	815861
LOC110925091	AT4G23160	828415
LOC110925092	AT5G64320	836553
LOC110925094	AT2G13770	815861
LOC110925101	AT5G18520	831970
LOC110925102	AT1G67340	843055
LOC110925108	AT4G23190	828418
LOC110925109	AT2G37710	818348
LOC110925111	AT3G55140	824680
LOC110925112	AT3G46290	823774
LOC110925114	AT4G38180	829974
LOC110925115	AT3G55270	824693
LOC110925116	AT1G13030	837860
LOC110925126	AT5G41980	834203
LOC110925135	AT4G35160	829668
LOC110925140	AT5G48050	834857
LOC110925142	AT4G13985	827034
LOC110925146	AT1G52920	841725
LOC110925154	AT3G59200	825089
LOC110925155	AT4G23160	828415
LOC110925156	AT5G48050	834857
LOC110925157	AT3G55140	824680
LOC110925159	AT4G23160	828415
LOC110925165	AT5G06410	830529
LOC110925171	AT3G26930	822309
LOC110925172	AT1G18340	838415
LOC110925178	AT1G01120	839395
LOC110925183	AT3G59200	825089
LOC110925185	AT1G33710	840262
LOC110925186	AT1G67810	843107
LOC110925187	AT5G52340	835310
LOC110925195	AT4G38180	829974
LOC110925197	AT4G38840	830039
LOC110925199	AT1G19260	838509
LOC110925206	AT4G38180	829974
LOC110925207	AT3G61140	825286
LOC110925209	AT2G13770	815861
LOC110925210	AT4G17905	6241286
LOC110925218	AT1G44575	841033
LOC110925219	AT3G51690	824332
LOC110925223	AT4G23160	828415
LOC110925227	AT1G44575	841033
LOC110925228	AT4G35300	829684
LOC110925229	AT2G06500	815208
LOC110925235	AT5G51990	835274
LOC110925238	AT1G07650	837278
LOC110925243	AT1G01250	839322
LOC110925254	AT4G23160	828415
LOC110925258	AT4G38180	829974
LOC110925267	AT2G13770	815861
LOC110925270	AT1G32910	840185
LOC110925272	AT1G32910	840185
LOC110925275	AT3G29765	822666
LOC110925276	AT1G19260	838509
LOC110925283	AT2G35940	818167
LOC110925284	AT1G64930	842801
LOC110925287	AT4G13965	827031
LOC110925288	AT3G59200	825089
LOC110925294	AT3G05675	819735
LOC110925301	AT2G13770	815861
LOC110925302	AT2G35930	818166
LOC110925305	AT4G38180	829974
LOC110925309	AT5G16280	831488
LOC110925312	AT1G71060	843446
LOC110925315	AT2G13770	815861
LOC110925316	AT1G10880	28717231
LOC110925318	AT4G38180	829974
LOC110925319	AT2G13770	815861
LOC110925322	AT2G36000	818173
LOC110925325	AT4G10200	826611
LOC110925327	AT3G24255	822013
LOC110925331	AT3G11820	820355
LOC110925339	AT3G05690	819738
LOC110925345	AT3G11780	820352
LOC110925348	AT1G48120	841230
LOC110925351	AT5G06470	830535
LOC110925356	AT5G22030	832263
LOC110925358	AT5G08550	830755
LOC110925362	AT5G06440	830532
LOC110925371	AT2G44980	819106
LOC110925373	AT4G20520	827800
LOC110925374	AT3G45620	823704
LOC110925376	AT4G33990	829546
LOC110925381	AT5G43130	834330
LOC110925383	AT4G38180	829974
LOC110925384	AT3G52490	824414
LOC110925386	AT2G15130	816001
LOC110925387	AT2G15130	816001
LOC110925388	AT2G15130	816001
LOC110925389	AT2G15130	816001
LOC110925390	AT1G60070	842301
LOC110925392	AT2G36960	818270
LOC110925393	AT5G43130	834330
LOC110925402	AT3G08590	820006
LOC110925404	AT1G01470	837071
LOC110925405	AT1G56190	842072
LOC110925410	AT5G49690	835032
LOC110925412	AT5G62670	836388
LOC110925413	AT5G62670	836388
LOC110925416	AT2G46890	819302
LOC110925422	AT2G44820	819091
LOC110925427	AT3G01680	821097
LOC110925429	AT1G67900	843118
LOC110925435	AT3G01460	821132
LOC110925437	AT1G70560	843393
LOC110925440	AT5G20030	832125
LOC110925441	AT5G20030	832125
LOC110925442	AT5G20030	832125
LOC110925445	AT4G16380	2745712
LOC110925448	AT5G27370	832796
LOC110925449	AT2G13770	815861
LOC110925450	AT5G14010	831249
LOC110925451	AT5G03320	831876
LOC110925452	AT4G38180	829974
LOC110925454	AT3G29765	822666
LOC110925457	AT2G13770	815861
LOC110925461	AT4G10613	3770191
LOC110925462	AT4G38180	829974
LOC110925465	AT2G37040	818280
LOC110925466	AT1G69550	843291
LOC110925469	AT1G72860	843617
LOC110925470	AT3G12580	820438
LOC110925471	AT5G10530	830918
LOC110925476	AT4G38180	829974
LOC110925482	AT2G13770	815861
LOC110925483	AT1G10430	837583
LOC110925485	AT1G06180	837127
LOC110925486	AT5G17680	831634
LOC110925487	AT4G01070	827912
LOC110925489	AT4G21440	826916
LOC110925492	AT1G60140	842309
LOC110925496	AT4G21440	826916
LOC110925497	AT5G23360	832400
LOC110925498	AT5G13490	831193
LOC110925501	AT5G08560	830756
LOC110925503	AT5G19350	832055
LOC110925507	AT2G40330	818626
LOC110925509	AT3G60550	825226
LOC110925514	AT3G09020	820054
LOC110925515	AT1G63260	842632
LOC110925519	AT3G26350	822239
LOC110925521	AT5G23360	832400
LOC110925522	AT2G28420	817390
LOC110925525	AT5G16410	831502
LOC110925527	AT1G14720	838037
LOC110925529	AT4G35160	829668
LOC110925530	AT5G42080	834213
LOC110925533	AT5G13400	831181
LOC110925534	AT1G68320	843161
LOC110925535	AT1G60060	842300
LOC110925538	AT5G53750	835456
LOC110925545	AT1G71140	843454
LOC110925551	AT1G71060	843446
LOC110925553	AT2G01140	814643
LOC110925556	AT5G38840	833875
LOC110925558	AT4G16060	827291
LOC110925560	AT5G01780	831672
LOC110925562	AT2G01620	814691
LOC110925564	AT1G52190	841649
LOC110925565	AT5G08390	830737
LOC110925570	AT1G53430	841778
LOC110925572	AT2G30130	817565
LOC110925573	AT5G42220	834227
LOC110925576	AT2G20340	816553
LOC110925580	AT4G23980	828498
LOC110925583	AT1G07985	2745747
LOC110925586	AT5G25810	832650
LOC110925587	AT4G17230	827435
LOC110925593	AT4G05020	825844
LOC110925595	AT3G48425	824001
LOC110925596	AT5G18910	832009
LOC110925601	AT5G04820	830361
LOC110925603	AT5G39000	833892
LOC110925608	AT1G58360	842205
LOC110925611	AT2G45560	819164
LOC110925612	AT3G10630	820232
LOC110925613	AT4G38180	829974
LOC110925615	AT1G51220	841545
LOC110925619	AT1G45063	3767354
LOC110925620	AT1G13170	837875
LOC110925629	AT4G38180	829974
LOC110925631	AT1G25240	839107
LOC110925632	AT4G38180	829974
LOC110925639	AT4G17940	827519
LOC110925642	AT5G63180	836439
LOC110925643	AT2G21340	816673
LOC110925644	AT3G44260	823551
LOC110925648	AT4G38180	829974
LOC110925650	AT1G32640	840158
LOC110925652	AT5G41980	834203
LOC110925655	AT1G49975	841421
LOC110925656	AT3G61230	825295
LOC110925661	AT3G26922	7922367
LOC110925663	AT5G23960	832461
LOC110925666	AT5G10530	830918
LOC110925667	AT2G26230	817163
LOC110925669	AT1G53350	841771
LOC110925672	AT3G06850	819869
LOC110925673	AT2G02810	814811
LOC110925675	AT3G18485	821378
LOC110925678	AT5G04850	830364
LOC110925680	AT2G45830	819191
LOC110925682	AT4G34940	829646
LOC110925686	AT5G38830	833874
LOC110925688	AT4G38180	829974
LOC110925691	AT4G23180	828417
LOC110925695	AT4G38840	830039
LOC110925702	AT3G02100	820287
LOC110925704	AT5G59920	836114
LOC110925705	AT5G39410	833937
LOC110925706	AT1G68350	843164
LOC110925709	AT1G52340	841665
LOC110925713	AT4G18340	827561
LOC110925714	AT4G16600	827361
LOC110925717	AT5G55590	835653
LOC110925723	AT5G40390	834037
LOC110925724	AT4G38840	830039
LOC110925728	AT5G04840	830363
LOC110925729	AT5G04020	830281
LOC110925730	AT3G51930	824356
LOC110925732	AT5G36160	833613
LOC110925734	AT4G10400	826632
LOC110925735	AT4G31270	829254
LOC110925737	AT4G10850	826682
LOC110925740	AT5G22060	832267
LOC110925741	AT3G54490	824614
LOC110925747	AT4G01070	827912
LOC110925748	AT1G61290	842423
LOC110925749	AT3G61600	825333
LOC110925751	AT3G24230	822010
LOC110925755	AT4G23700	828470
LOC110925758	AT3G26922	7922367
LOC110925759	AT1G20200	838609
LOC110925761	AT2G36640	818236
LOC110925763	AT4G31580	829285
LOC110925768	AT5G35525	833517
LOC110925770	AT3G62830	825458
LOC110925776	AT3G48520	824011
LOC110925783	AT5G23960	832461
LOC110925784	AT1G68460	843175
LOC110925785	AT4G05120	825857
LOC110925787	AT1G17950	838374
LOC110925791	AT5G47580	834808
LOC110925796	AT4G25570	828662
LOC110925797	AT1G01720	839265
LOC110925798	AT2G15220	816011
LOC110925800	AT5G14270	831277
LOC110925801	AT5G40780	834078
LOC110925806	AT1G53270	841761
LOC110925807	AT4G31080	829235
LOC110925812	AT1G12640	837820
LOC110925814	AT4G13480	826980
LOC110925817	AT1G65610	842872
LOC110925818	AT4G31430	829270
LOC110925820	AT5G22060	832267
LOC110925823	AT1G61260	842420
LOC110925828	AT2G42580	818858
LOC110925834	AT3G55350	824701
LOC110925839	AT3G24230	822010
LOC110925840	AT1G18390	838420
LOC110925844	AT1G11360	837678
LOC110925845	AT5G47580	834808
LOC110925846	AT2G02800	814810
LOC110925847	AT1G31260	840014
LOC110925850	AT1G35330	840422
LOC110925851	AT4G38180	829974
LOC110925852	AT5G13430	831184
LOC110925863	AT3G18670	821398
LOC110925866	AT1G53050	841739
LOC110925869	AT3G02540	821195
LOC110925875	AT4G16130	827299
LOC110925882	AT1G68620	843192
LOC110925886	AT2G38100	818388
LOC110925889	AT1G64530	842761
LOC110925891	AT5G06300	830518
LOC110925897	AT4G38810	830036
LOC110925898	AT2G40010	818589
LOC110925899	AT4G21970	828286
LOC110925901	AT5G06290	830517
LOC110925902	AT3G18440	821373
LOC110925903	AT1G68390	843168
LOC110925904	AT1G03790	839408
LOC110925907	AT5G56340	835734
LOC110925909	AT1G32770	840171
LOC110925910	AT1G50380	841460
LOC110925911	AT2G42850	818885
LOC110925912	AT2G36010	818174
LOC110925915	AT1G14680	838030
LOC110925916	AT4G17880	827511
LOC110925918	AT4G18820	827616
LOC110925919	AT1G13310	837891
LOC110925921	AT4G17080	827416
LOC110925925	AT2G02160	814747
LOC110925930	AT1G62620	842559
LOC110925931	AT1G12000	837752
LOC110925932	AT5G15470	831400
LOC110925933	AT5G22280	832288
LOC110925938	AT1G08820	837404
LOC110925941	AT5G35370	833498
LOC110925948	AT2G46495	819259
LOC110925950	AT2G44410	819048
LOC110925954	AT4G17880	827511
LOC110925956	AT1G52340	841665
LOC110925957	AT1G67720	843097
LOC110925958	AT5G46290	834671
LOC110925966	AT1G32230	840115
LOC110925967	AT1G17980	838378
LOC110925968	AT4G35100	829662
LOC110925974	AT4G35300	829684
LOC110925975	AT2G24280	816963
LOC110925976	AT3G22630	821834
LOC110925981	AT5G41620	834164
LOC110925995	AT5G13870	831233
LOC110925998	AT3G01930	821218
LOC110925999	AT5G14130	831263
LOC110926000	AT3G27050	822323
LOC110926001	AT5G14670	831319
LOC110926005	AT5G15080	831360
LOC110926008	AT5G02180	831862
LOC110926009	AT5G33406	833333
LOC110926011	AT1G12740	837830
LOC110926012	AT5G07250	830616
LOC110926013	AT2G03760	814903
LOC110926020	AT3G61670	825340
LOC110926022	AT2G17200	816225
LOC110926025	AT5G46070	834648
LOC110926037	AT4G03550	825650
LOC110926038	AT5G23240	832388
LOC110926039	AT5G22400	832301
LOC110926040	AT3G14690	820697
LOC110926042	AT4G11090	826710
LOC110926043	AT3G01470	821138
LOC110926044	AT5G35700	833544
LOC110926046	AT5G36880	833655
LOC110926048	AT4G36710	829824
LOC110926049	AT4G36730	829826
LOC110926050	AT2G41940	818794
LOC110926052	AT5G40780	834078
LOC110926055	AT1G23230	838932
LOC110926056	AT1G70700	843407
LOC110926058	AT1G12930	837851
LOC110926059	AT5G45670	834606
LOC110926060	AT5G11720	831044
LOC110926062	AT3G19840	821521
LOC110926064	AT4G27600	828871
LOC110926066	AT2G46800	819293
LOC110926067	AT1G60800	842374
LOC110926070	AT1G73760	843711
LOC110926071	AT2G25730	817114
LOC110926073	AT1G12760	837832
LOC110926078	AT2G37770	818354
LOC110926081	AT5G11720	831044
LOC110926083	AT5G06110	830498
LOC110926085	AT2G19130	816430
LOC110926088	AT4G03210	828024
LOC110926090	AT4G01210	828040
LOC110926092	AT4G35000	829652
LOC110926099	AT2G20780	816607
LOC110926100	AT1G10740	837617
LOC110926102	AT1G48760	841298
LOC110926103	AT4G22120	828301
LOC110926104	AT4G36650	829817
LOC110926105	AT5G63620	836482
LOC110926109	AT5G43230	834341
LOC110926111	AT5G47580	834808
LOC110926112	AT3G01090	821259
LOC110926113	AT2G30070	817558
LOC110926114	AT3G12020	820376
LOC110926115	AT5G01320	830867
LOC110926117	AT1G76340	843966
LOC110926121	AT2G13770	815861
LOC110926122	AT3G55010	824667
LOC110926123	AT5G14310	831281
LOC110926124	AT1G67660	843091
LOC110926125	AT3G25990	822196
LOC110926126	AT3G25980	822195
LOC110926127	AT4G27760	828890
LOC110926129	AT5G48030	834854
LOC110926130	AT2G42280	818829
LOC110926131	AT3G07450	819933
LOC110926134	AT5G14670	831319
LOC110926137	AT1G14350	837997
LOC110926138	AT1G69770	843313
LOC110926143	AT3G58970	825066
LOC110926145	AT1G30300	839910
LOC110926146	AT3G27325	822352
LOC110926147	AT1G70890	843427
LOC110926148	AT1G70890	843427
LOC110926149	AT1G70840	843421
LOC110926154	AT2G42520	818852
LOC110926156	AT3G01040	821312
LOC110926158	AT2G46020	819210
LOC110926160	AT5G18610	831979
LOC110926161	AT1G27060	839595
LOC110926162	AT1G27050	839594
LOC110926163	AT3G28050	822429
LOC110926164	AT3G28050	822429
LOC110926165	AT4G32480	829383
LOC110926166	AT4G28310	828946
LOC110926168	AT5G56270	835726
LOC110926170	AT3G26730	822285
LOC110926171	AT4G32890	829425
LOC110926172	AT2G38130	818391
LOC110926174	AT5G47750	834826
LOC110926176	AT2G01060	814630
LOC110926177	AT4G15210	827185
LOC110926180	AT4G01100	827899
LOC110926183	AT4G28220	828937
LOC110926184	AT1G23820	838993
LOC110926186	AT5G41080	834110
LOC110926187	AT3G17450	821009
LOC110926188	AT1G70150	843351
LOC110926189	AT1G61900	842486
LOC110926192	AT3G58640	825033
LOC110926195	AT1G57820	842157
LOC110926196	AT1G13950	837955
LOC110926197	AT1G69390	843271
LOC110926199	AT1G08470	837368
LOC110926200	AT1G72180	843550
LOC110926202	AT3G03980	819553
LOC110926203	AT1G67490	843070
LOC110926205	AT3G29390	822600
LOC110926207	AT3G03980	819553
LOC110926208	AT4G23630	828463
LOC110926210	AT1G56300	842083
LOC110926212	AT4G01290	828103
LOC110926214	AT5G54750	835565
LOC110926215	AT4G19020	827640
LOC110926218	AT3G47390	823893
LOC110926219	AT3G06240	819798
LOC110926220	AT4G18010	827526
LOC110926222	AT1G27910	839684
LOC110926223	AT4G38190	829975
LOC110926225	AT1G68060	843134
LOC110926226	AT1G27090	839598
LOC110926227	AT1G10350	837574
LOC110926228	AT1G57820	842157
LOC110926229	AT4G23100	828409
LOC110926230	AT1G25570	839144
LOC110926232	AT5G60860	836207
LOC110926234	AT1G64770	842785
LOC110926235	AT2G30800	817631
LOC110926236	AT2G30800	817631
LOC110926237	AT1G12360	837791
LOC110926238	AT3G46670	823820
LOC110926242	AT1G69420	843274
LOC110926244	AT1G68400	843169
LOC110926245	AT5G23250	832389
LOC110926247	AT1G71450	843486
LOC110926248	AT3G19850	821522
LOC110926251	AT3G58640	825033
LOC110926254	AT1G53230	841756
LOC110926255	AT2G23200	816852
LOC110926256	AT1G06650	837175
LOC110926257	AT1G06650	837175
LOC110926258	AT1G06650	837175
LOC110926259	AT5G66430	836775
LOC110926260	AT2G30830	817634
LOC110926261	AT5G41220	834124
LOC110926262	AT2G35610	818128
LOC110926264	AT5G41100	834112
LOC110926265	AT5G14020	831250
LOC110926268	AT3G59110	825080
LOC110926270	AT5G66430	836775
LOC110926271	AT2G23200	816852
LOC110926273	AT1G26620	839202
LOC110926274	AT1G69340	843266
LOC110926275	AT1G18370	838418
LOC110926276	AT4G24680	828570
LOC110926278	AT2G31040	817656
LOC110926280	AT1G64610	842769
LOC110926282	AT4G38890	830044
LOC110926285	AT5G24930	832563
LOC110926286	AT5G39850	833981
LOC110926289	AT2G18750	816390
LOC110926290	AT4G30990	829224
LOC110926291	AT5G18140	831932
LOC110926292	AT1G65610	842872
LOC110926293	AT2G44520	819059
LOC110926295	AT1G24360	839053
LOC110926296	AT1G74110	843751
LOC110926298	AT2G16800	816181
LOC110926299	AT4G03550	825650
LOC110926300	AT1G53025	10723113
